dt_recebimento,no_file,processo_no_esfera,processo_nu_processo,processo_no_municipio_uf,processo_sg_uf,processo_no_razao_social_empreendedor,processo_no_fantasia_empreendedor,processo_nu_cpfcnpj_empreendedor,empreendedor_tx_email,empreendedor_tx_logradouro,empreendedor_tx_complemento,empreendedor_tx_bairro,empreendedor_tx_numero,empreendedor_tx_cep,empreendedor_municipio_uf,no_emprendimento,sq_area_maritima,no_area_maritima,no_tipologia,tipo_relatorio,nu_processo_relatorio,no_processo_relatorio_titulo,no_processo_relatorio_subtitulo,dt_processo_relatorio_inicial,dt_processo_relatorio_final,no_relatorio_planilha,no_subtitulo_planilha,no_taxon_grupo,no_metodo,ua_ds_unidade_amostral,ua_tp_geometria,ua_no_criterio_calculo_ponto_central,ua_ponto_central_ocorrencia_longitude,ua_ponto_central_ocorrencia_latitude,localidade_sq_unidade_amostral,localidade_modulo,localidade_parcela,localidade_transecto,esforco_obs,esforco_id_provi,esforco_asv,esforco_data_final,esforco_cod_ua,esforco_data_inicial,bio_obs,bio_nome_comum,bio_id_provi,bio_resp_registro,bio_autor,bio_forofito_nome_cientifico,bio_destino,bio_taxon_incerteza,bio_destinacao_biota,bio_forofito_nome_comum,bio_estado_animal,bio_data,bio_num_individuos_b,bio_coletor,sintax_recorte_taxonomico,de_nivel_taxonomico,nu_relatorio,sintax_subespecie,sintax_especie,sintax_genero,sintax_familia,sintax_ordem,sintax_classe,sintax_filo,sintax_reino,co_ameaca_oficial,ds_ameaca_oficial,ocorrencia_biodiversidade_precisao,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_datum,coordenada_unica_esforco_precisao,esforco_coord_unica_long,esforco_coord_unica_lat,esforco_coord_unica_datum,sg_estado,co_estado_ibge,no_estado,sq_estado,no_municipio,co_municipio_ibge,sq_municipio,no_uc_esfera,sg_uc_tipo,sq_uc,no_uc,sg_uc,co_cnuc,caverna_nu_canie_registro,caverna_no_canie,caverna_sg_estado,caverna_no_estado,caverna_no_municipio,url_midia_digital
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,-,,,,,,,09/19/2019,1,,Reino - Plantae,Espécie,0002/2024-03,,Ornithidium parviflorum,Ornithidium,Orchidaceae,Asparagales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,A.C. Sm.,,,,,,,01/31/2019,1,,Reino - Plantae,Espécie,0002/2024-03,,Philodendron solimoesense,Philodendron,Araceae,Alismatales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Lindl.,Cedrella fissilis,,,,Cedro-rosa,,08/13/2019,2,,Reino - Plantae,Espécie,0002/2024-03,,Maxillaria setigera,Maxillaria,Orchidaceae,Asparagales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Baker,Pouteria retinervis,,,,Abiu-casca-grossa,,04/12/2017,3,,Reino - Plantae,Espécie,0002/2024-03,,Aechmea castelnavii,Aechmea,Bromeliaceae,Poales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Baker,Cariniana estrellensis,,,,Estopeiro,,05/17/2015,1,,Reino - Plantae,Espécie,0002/2024-03,,Aechmea castelnavii,Aechmea,Bromeliaceae,Poales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Baker,Hymenaea courbaril,,,,Jatobá,,09/11/2019,1,,Reino - Plantae,Espécie,0002/2024-03,,Aechmea castelnavii,Aechmea,Bromeliaceae,Poales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Baker,,,,,,,09/30/2019,3,,Reino - Plantae,Espécie,0002/2024-03,,Aechmea castelnavii,Aechmea,Bromeliaceae,Poales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Engl.,Astronium gracile,,,,Muiracatiara-amarela,,05/19/2017,1,,Reino - Plantae,Espécie,0002/2024-03,,Astronium gracile,Astronium,Anacardiaceae,Sapindales,Magnoliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,-,Pouteria retinervis,,sp.,,Abiu-casca-grossa,,04/20/2017,1,,Reino - Plantae,Gênero,0002/2024-03,,,Mormodes,Orchidaceae,Asparagales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Hook.,Metrodorea flavida,,,,Laranjinha,,06/07/2017,1,,Reino - Plantae,Espécie,0002/2024-03,,Ornithocephalus gladiatus,Ornithocephalus,Orchidaceae,Asparagales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,-,,,sp.,,,,02/12/2019,5,,Reino - Plantae,Gênero,0002/2024-03,,,Tillandsia,Bromeliaceae,Poales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,-,Lecythis pisonis,,sp.,,sapucaia,,08/06/2019,1,,Reino - Plantae,Gênero,0002/2024-03,,,Tillandsia,Bromeliaceae,Poales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,-,Metrodorea flavida,,sp.,,Laranjinha,,06/07/2017,1,,Reino - Plantae,Gênero,0002/2024-03,,,Aechmea,Bromeliaceae,Poales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Lindl,Lecythis pisonis,,,,sapucaia,,08/06/2019,1,,Reino - Plantae,Espécie,0002/2024-03,,Notylia barkeri,Notylia,Orchidaceae,Asparagales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Lindl.,,,,,,,09/23/2019,1,,Reino - Plantae,Espécie,0002/2024-03,,Pleurothallis pruinosa,Pleurothallis,Orchidaceae,Asparagales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Ruiz & Pav.,Cedrella fissilis,,,,Cedro-rosa,,05/05/2017,1,,Reino - Plantae,Espécie,0002/2024-03,,Epidendrum cristatum,Epidendrum,Orchidaceae,Asparagales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,L.O. Williams,,,,,,,05/17/2015,1,,Reino - Plantae,Espécie,0002/2024-03,,Laelia gloriosa,Laelia,Orchidaceae,Asparagales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Jacq.,Pseudopiptadenia suaveolens,,,,Timborana,,04/19/2017,1,,Reino - Plantae,Espécie,0002/2024-03,,Epidendrum rigidum,Epidendrum,Orchidaceae,Asparagales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Jacq.,,,,,,,10/02/2018,1,,Reino - Plantae,Espécie,0002/2024-03,,Epidendrum rigidum,Epidendrum,Orchidaceae,Asparagales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,PointOnSurface,-50.3095961822357,-6.11202706455809,112,,1146_2016_pde2,,,1146_2016_pde2,1146/2016,,1146_2016_pde2,,,,1146_2016_pde2,,Rchb. F.,Lecythis pisonis,,,,Sapúcaia,,09/17/2019,1,,Reino - Plantae,Espécie,0002/2024-03,,Maxillaria superflua,Maxillaria,Orchidaceae,Asparagales,Liliopsida,Magnoliophyta,Plantae,,,PointOnSurface da UA,-50.3095961822357,-6.11202706455809,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
